sample,sensor_to_orchestrator_ms,orchestrator_to_valve_ms,irrigation_total_ms,robot_command_to_cmd_vel_ms
1254,3.860801,5.926977,9.787778,10.153468
1255,3.254778,7.345819,10.600597,10.259896
1256,0.817564,3.516443,4.334007,4.118128
1257,4.425341,19.893849,24.31919,19.239469
1258,1.814263,8.88228,10.696543,5.743338
1259,1.062885,8.298084,9.360969,6.654348
1260,5.347871,14.176541,19.524412,17.838867
1261,2.038385,4.158755,6.19714,6.973429
1262,0.784553,8.162673,8.947226,7.238883
1263,0.806063,6.137708,6.943771,8.730871
1264,0.980075,9.114069,10.094144,8.140017
1265,2.243773,13.279074,15.522847,6.562022
1266,0.936127,3.44638,4.382507,3.877479
1267,4.588819,12.755619,17.344438,10.972152
1268,6.100562,9.669714,15.770276,6.549433
1269,6.024628,8.025861,14.050489,15.215472
1270,13.839516,10.400179,24.239695,11.6721
1271,0.98237,5.712755,6.695125,6.251855
1272,2.885369,5.192553,8.077922,6.612127
1273,2.097272,3.121024,5.218296,7.531845
1274,1.439531,34.781253,36.220784,53.666919
1275,3.03113,3.680452,6.711582,12.503253
1276,10.199852,8.746705,18.946557,9.628515
1277,3.003693,12.777725,15.781418,12.573776
1278,1.425756,7.495728,8.921484,15.475621
1279,7.635884,14.464094,22.099978,11.551152
1280,4.97108,6.070984,11.042064,12.496659
1281,1.426476,12.856409,14.282885,7.532606
1282,5.19795,3.071446,8.269396,8.116332
1283,6.821872,11.426452,18.248324,14.769082
1284,3.579117,5.155744,8.734861,2.761735
1285,0.929407,10.034187,10.963594,7.313777
1286,1.779479,11.46249,13.241969,11.024692
1287,2.978722,7.227076,10.205798,6.481639
1288,5.448662,16.62594,22.074602,12.068505
1289,3.297404,9.294817,12.592221,23.609829
1290,0.925105,4.668889,5.593994,3.61369
1291,1.416254,9.982886,11.39914,13.424156
1292,2.545749,6.056943,8.602692,9.736089
1293,3.37985,5.149004,8.528854,7.580917
1294,3.014432,9.304246,12.318678,3.647291
1295,0.983967,15.087556,16.071523,14.820356
1296,1.531591,3.200356,4.731947,6.592886
1297,0.777356,1.808591,2.585947,6.701913
1298,1.95506,5.779309,7.734369,10.420509
1299,1.044685,6.653365,7.69805,7.639233
1300,4.732416,17.086436,21.818852,16.245838
1301,6.907776,15.859347,22.767123,11.778079
1302,2.115386,8.135636,10.251022,14.222437
1303,4.63271,9.407344,14.040054,12.516118
