sample,sensor_to_orchestrator_ms,orchestrator_to_valve_ms,irrigation_total_ms,robot_command_to_cmd_vel_ms
1254,1.651423,3.638906,5.290329,5.12511
1255,2.44644,6.130002,8.576442,13.737884
1256,2.237251,5.562064,7.799315,3.207401
1257,3.254845,5.479817,8.734662,7.255351
1258,2.843703,5.25084,8.094543,8.554044
1259,3.765968,3.22323,6.989198,4.274308
1260,0.970775,2.609608,3.580383,4.028872
1261,5.153216,2.587811,7.741027,5.241879
1262,2.009371,8.881905,10.891276,7.531798
1263,1.608474,9.738648,11.347122,10.921934
1264,5.861557,10.185831,16.047388,22.488804
1265,3.300776,6.649291,9.950067,5.002569
1266,0.880971,2.03516,2.916131,10.292235
1267,5.157255,2.023516,7.180771,7.809143
1268,2.723498,5.546568,8.270066,9.764769
1269,0.755461,7.688928,8.444389,7.166044
1270,2.595439,3.897344,6.492783,8.02948
1271,0.898487,11.117729,12.016216,11.19304
1272,4.884193,6.365249,11.249442,5.65782
1273,1.257868,3.94884,5.206708,5.215684
1274,0.963537,6.883651,7.847188,9.088729
1275,0.872027,4.095821,4.967848,6.977357
1276,2.377293,5.622966,8.000259,6.235478
1277,3.433401,10.020237,13.453638,9.446653
1278,0.913034,6.399805,7.312839,17.719362
1279,2.318943,7.473895,9.792838,8.386705
1280,3.036814,4.247311,7.284125,5.735831
1281,5.938687,11.103576,17.042263,11.792802
1282,8.942873,9.335516,18.278389,11.440908
1283,1.635819,9.280033,10.915852,10.052615
1284,0.923941,6.998671,7.922612,9.070663
1285,1.137256,8.005335,9.142591,6.391698
1286,5.321712,12.341317,17.663029,12.424899
1287,1.145679,7.854863,9.000542,8.277199
1288,7.728112,9.424502,17.152614,9.55828
1289,1.209104,7.531914,8.741018,5.835728
1290,3.978455,9.040717,13.019172,17.231984
1291,1.352763,8.103056,9.455819,11.196338
1292,1.738019,5.899284,7.637303,6.510545
1293,0.774404,7.323542,8.097946,6.317642
1294,0.753126,2.585098,3.338224,10.037962
1295,0.782328,15.083593,15.865921,14.217741
1296,1.00655,8.389115,9.395665,15.405833
1297,2.022804,3.132532,5.155336,4.171847
1298,5.702949,27.297794,33.000743,12.082217
1299,1.377019,2.180861,3.55788,3.305051
1300,13.839661,2.374664,16.214325,3.568016
1301,1.171106,5.405669,6.576775,6.596965
1302,0.96611,28.852907,29.819017,13.978248
1303,4.11148,1.846763,5.958243,4.554323
1304,4.423824,2.738347,7.162171,8.248525
1305,1.137951,6.762715,7.900666,3.775504
1306,0.966505,3.606845,4.57335,4.368655
1307,1.482182,3.690438,5.17262,7.305474
1308,2.389389,6.024226,8.413615,6.32449
1309,1.282466,9.725378,11.007844,19.958275
